cluster_method,threshold,cluster_parameter,weighted_entropy,relative_num_clusters,weighted_dissimilarity
agglomerative,0.53,3821,999,0.7262877779889755,0.04169732332229614
agglomerative,0.53,3877,999,0.7369321421782931,0.03981781005859375
agglomerative,0.53,3932,999,0.7473864284356586,0.037978172302246094
agglomerative,0.53,3988,999,0.7580307926249762,0.036354005336761475
agglomerative,0.53,4043,999,0.7684850788823417,0.03449904918670654
agglomerative,0.53,4098,999,0.7789393651397073,0.03274494409561157
agglomerative,0.53,4154,999,0.7895837293290249,0.031235873699188232
agglomerative,0.53,4209,999,0.8000380155863904,0.02981513738632202
agglomerative,0.53,4264,999,0.810492301843756,0.02819913625717163
agglomerative,0.53,4320,999,0.8211366660330736,0.026737987995147705
agglomerative,0.53,4375,999,0.8315909522904391,0.025334954261779785
agglomerative,0.53,4430,999,0.8420452385478046,0.023583710193634033
agglomerative,0.53,4486,999,0.8526896027371222,0.022075116634368896
agglomerative,0.53,4541,999,0.8631438889944877,0.02073138952255249
agglomerative,0.53,4597,999,0.8737882531838054,0.019293546676635742
agglomerative,0.53,4652,999,0.8842425394411709,0.017987608909606934
agglomerative,0.53,4707,999,0.8946968256985364,0.016705870628356934
agglomerative,0.53,4763,999,0.9053411898878541,0.015252411365509033
agglomerative,0.53,4818,999,0.9157954761452195,0.013815999031066895
agglomerative,0.53,4873,999,0.926249762402585,0.012337982654571533
agglomerative,0.53,4929,999,0.9368941265919026,0.010680437088012695
agglomerative,0.53,4984,999,0.9473484128492682,0.0090218186378479
agglomerative,0.53,5040,999,0.9579927770385859,0.007241427898406982
agglomerative,0.53,5095,999,0.9684470632959513,0.005234420299530029
agglomerative,0.53,5150,999,0.9789013495533169,0.0029491186141967773
agglomerative,0.53,5206,999,0.9895457137426344,0.000409543514251709
agglomerative,0.53,5261,999,1.0,0.0
agglomerative,0.54,1,999,0.00019007793195210037,0.9412007331848145
agglomerative,0.54,56,999,0.01064436418931762,0.6128535866737366
agglomerative,0.54,112,999,0.02128872837863524,0.4517338275909424
agglomerative,0.54,167,999,0.03174301463600076,0.3786090612411499
agglomerative,0.54,222,999,0.04219730089336628,0.3378622531890869
agglomerative,0.54,278,999,0.0528416650826839,0.31272149085998535
agglomerative,0.54,333,999,0.06329595134004942,0.2874569892883301
agglomerative,0.54,389,999,0.07394031552936704,0.27023565769195557
agglomerative,0.54,444,999,0.08439460178673255,0.2590608596801758
agglomerative,0.54,499,999,0.09484888804409808,0.2504602074623108
agglomerative,0.54,555,999,0.1054932522334157,0.24303269386291504
agglomerative,0.54,610,999,0.11594753849078122,0.23744386434555054
agglomerative,0.54,665,999,0.12640182474814673,0.23187381029129028
agglomerative,0.54,721,999,0.13704618893746437,0.22617971897125244
agglomerative,0.54,776,999,0.14750047519482987,0.21879863739013672
agglomerative,0.54,832,999,0.1581448393841475,0.21413642168045044
agglomerative,0.54,887,999,0.16859912564151303,0.21035635471343994
agglomerative,0.54,942,999,0.17905341189887855,0.20529508590698242
agglomerative,0.54,998,999,0.18969777608819616,0.20131731033325195
agglomerative,0.54,1053,999,0.20015206234556168,0.19661617279052734
agglomerative,0.54,1108,999,0.2106063486029272,0.1925700306892395
agglomerative,0.54,1164,999,0.2212507127922448,0.18890637159347534
agglomerative,0.54,1219,999,0.23170499904961034,0.1835782527923584
agglomerative,0.54,1274,999,0.24215928530697586,0.1800520420074463
agglomerative,0.54,1330,999,0.25280364949629347,0.17506355047225952
agglomerative,0.54,1385,999,0.263257935753659,0.1713910698890686
agglomerative,0.54,1441,999,0.2739022999429766,0.1675441861152649
agglomerative,0.54,1496,999,0.28435658620034215,0.1643940806388855
agglomerative,0.54,1551,999,0.29481087245770765,0.1612449288368225
agglomerative,0.54,1607,999,0.3054552366470253,0.15745288133621216
agglomerative,0.54,1662,999,0.3159095229043908,0.1538456678390503
agglomerative,0.54,1717,999,0.32636380916175634,0.1498098373413086
agglomerative,0.54,1773,999,0.3370081733510739,0.14630794525146484
agglomerative,0.54,1828,999,0.34746245960843947,0.14331495761871338
agglomerative,0.54,1884,999,0.3581068237977571,0.13995051383972168
agglomerative,0.54,1939,999,0.3685611100551226,0.13630205392837524
agglomerative,0.54,1994,999,0.3790153963124881,0.13353466987609863
agglomerative,0.54,2050,999,0.38965976050180573,0.13030648231506348
agglomerative,0.54,2105,999,0.4001140467591713,0.12737661600112915
agglomerative,0.54,2160,999,0.4105683330165368,0.12440747022628784
agglomerative,0.54,2216,999,0.4212126972058544,0.1205061674118042
agglomerative,0.54,2271,999,0.4316669834632199,0.1173359751701355
agglomerative,0.54,2326,999,0.44212126972058546,0.11465048789978027
agglomerative,0.54,2382,999,0.45276563390990304,0.11196494102478027
agglomerative,0.54,2437,999,0.4632199201672686,0.10917001962661743
agglomerative,0.54,2493,999,0.4738642843565862,0.10622209310531616
agglomerative,0.54,2548,999,0.4843185706139517,0.10317707061767578
agglomerative,0.54,2603,999,0.4947728568713172,0.10010206699371338
agglomerative,0.54,2659,999,0.5054172210606349,0.09710949659347534
agglomerative,0.54,2714,999,0.5158715073180004,0.09375065565109253
agglomerative,0.54,2769,999,0.5263257935753659,0.09072351455688477
agglomerative,0.54,2825,999,0.5369701577646835,0.08808630704879761
agglomerative,0.54,2880,999,0.547424444022049,0.08492612838745117
agglomerative,0.54,2936,999,0.5580688082113666,0.08232438564300537
agglomerative,0.54,2991,999,0.5685230944687322,0.07948970794677734
agglomerative,0.54,3046,999,0.5789773807260977,0.07675015926361084
agglomerative,0.54,3102,999,0.5896217449154153,0.07412523031234741
agglomerative,0.54,3157,999,0.6000760311727809,0.07114166021347046
agglomerative,0.54,3212,999,0.6105303174301464,0.06834489107131958
agglomerative,0.54,3268,999,0.621174681619464,0.06537723541259766
agglomerative,0.54,3323,999,0.6316289678768295,0.06254738569259644
agglomerative,0.54,3378,999,0.642083254134195,0.05993187427520752
agglomerative,0.54,3434,999,0.6527276183235127,0.05736333131790161
agglomerative,0.54,3489,999,0.6631819045808781,0.054743409156799316
agglomerative,0.54,3545,999,0.6738262687701958,0.05241590738296509
agglomerative,0.54,3600,999,0.6842805550275614,0.05016225576400757
agglomerative,0.54,3655,999,0.6947348412849268,0.048027873039245605
agglomerative,0.54,3711,999,0.7053792054742445,0.04596763849258423
agglomerative,0.54,3766,999,0.7158334917316099,0.04371464252471924
agglomerative,0.54,3821,999,0.7262877779889755,0.04169726371765137
agglomerative,0.54,3877,999,0.7369321421782931,0.0398176908493042
agglomerative,0.54,3932,999,0.7473864284356586,0.03797805309295654
agglomerative,0.54,3988,999,0.7580307926249762,0.03635376691818237
agglomerative,0.54,4043,999,0.7684850788823417,0.034498751163482666
agglomerative,0.54,4098,999,0.7789393651397073,0.03274470567703247
agglomerative,0.54,4154,999,0.7895837293290249,0.031235933303833008
agglomerative,0.54,4209,999,0.8000380155863904,0.029815495014190674
agglomerative,0.54,4264,999,0.810492301843756,0.028199315071105957
agglomerative,0.54,4320,999,0.8211366660330736,0.026737570762634277
agglomerative,0.54,4375,999,0.8315909522904391,0.025334537029266357
agglomerative,0.54,4430,999,0.8420452385478046,0.02358412742614746
agglomerative,0.54,4486,999,0.8526896027371222,0.022075355052947998
agglomerative,0.54,4541,999,0.8631438889944877,0.020731329917907715
agglomerative,0.54,4597,999,0.8737882531838054,0.019293665885925293
agglomerative,0.54,4652,999,0.8842425394411709,0.01798766851425171
agglomerative,0.54,4707,999,0.8946968256985364,0.016705870628356934
agglomerative,0.54,4763,999,0.9053411898878541,0.015252411365509033
agglomerative,0.54,4818,999,0.9157954761452195,0.013815820217132568
agglomerative,0.54,4873,999,0.926249762402585,0.012337863445281982
agglomerative,0.54,4929,999,0.9368941265919026,0.010680317878723145
agglomerative,0.54,4984,999,0.9473484128492682,0.009021759033203125
agglomerative,0.54,5040,999,0.9579927770385859,0.007241427898406982
agglomerative,0.54,5095,999,0.9684470632959513,0.0052343010902404785
agglomerative,0.54,5150,999,0.9789013495533169,0.0029491186141967773
agglomerative,0.54,5206,999,0.9895457137426344,0.0004093647003173828
agglomerative,0.54,5261,999,1.0,0.0
agglomerative,0.55,1,999,0.00019007793195210037,0.9497069120407104
agglomerative,0.55,56,999,0.01064436418931762,0.6400548815727234
agglomerative,0.55,112,999,0.02128872837863524,0.45728927850723267
agglomerative,0.55,167,999,0.03174301463600076,0.3891105651855469
agglomerative,0.55,222,999,0.04219730089336628,0.34818440675735474
agglomerative,0.55,278,999,0.0528416650826839,0.3188015818595886
agglomerative,0.55,333,999,0.06329595134004942,0.29731762409210205
agglomerative,0.55,389,999,0.07394031552936704,0.2754884362220764
agglomerative,0.55,444,999,0.08439460178673255,0.26121681928634644
agglomerative,0.55,499,999,0.09484888804409808,0.2507355213165283
agglomerative,0.55,555,999,0.1054932522334157,0.24361169338226318
agglomerative,0.55,610,999,0.11594753849078122,0.23730409145355225
agglomerative,0.55,665,999,0.12640182474814673,0.2304205298423767
agglomerative,0.55,721,999,0.13704618893746437,0.22527003288269043
agglomerative,0.55,776,999,0.14750047519482987,0.21958577632904053
agglomerative,0.55,832,999,0.1581448393841475,0.213753342628479
agglomerative,0.55,887,999,0.16859912564151303,0.2093072533607483
agglomerative,0.55,942,999,0.17905341189887855,0.20514440536499023
agglomerative,0.55,998,999,0.18969777608819616,0.20104074478149414
agglomerative,0.55,1053,999,0.20015206234556168,0.1969892978668213
agglomerative,0.55,1108,999,0.2106063486029272,0.19210821390151978
agglomerative,0.55,1164,999,0.2212507127922448,0.18795478343963623
agglomerative,0.55,1219,999,0.23170499904961034,0.18339645862579346
agglomerative,0.55,1274,999,0.24215928530697586,0.17960143089294434
agglomerative,0.55,1330,999,0.25280364949629347,0.1750873327255249
agglomerative,0.55,1385,999,0.263257935753659,0.17141491174697876
agglomerative,0.55,1441,999,0.2739022999429766,0.16743892431259155
agglomerative,0.55,1496,999,0.28435658620034215,0.1643635630607605
agglomerative,0.55,1551,999,0.29481087245770765,0.1610890030860901
agglomerative,0.55,1607,999,0.3054552366470253,0.1572871208190918
agglomerative,0.55,1662,999,0.3159095229043908,0.15382540225982666
agglomerative,0.55,1717,999,0.32636380916175634,0.14981263875961304
agglomerative,0.55,1773,999,0.3370081733510739,0.14607179164886475
agglomerative,0.55,1828,999,0.34746245960843947,0.14331501722335815
agglomerative,0.55,1884,999,0.3581068237977571,0.139950692653656
agglomerative,0.55,1939,999,0.3685611100551226,0.1363021731376648
agglomerative,0.55,1994,999,0.3790153963124881,0.13353455066680908
agglomerative,0.55,2050,999,0.38965976050180573,0.13030660152435303
agglomerative,0.55,2105,999,0.4001140467591713,0.1273767352104187
agglomerative,0.55,2160,999,0.4105683330165368,0.12440747022628784
agglomerative,0.55,2216,999,0.4212126972058544,0.12050682306289673
agglomerative,0.55,2271,999,0.4316669834632199,0.11733609437942505
agglomerative,0.55,2326,999,0.44212126972058546,0.1146506667137146
agglomerative,0.55,2382,999,0.45276563390990304,0.11196547746658325
agglomerative,0.55,2437,999,0.4632199201672686,0.10917001962661743
agglomerative,0.55,2493,999,0.4738642843565862,0.10622233152389526
agglomerative,0.55,2548,999,0.4843185706139517,0.10317736864089966
agglomerative,0.55,2603,999,0.4947728568713172,0.10010284185409546
agglomerative,0.55,2659,999,0.5054172210606349,0.09710991382598877
agglomerative,0.55,2714,999,0.5158715073180004,0.09375065565109253
agglomerative,0.55,2769,999,0.5263257935753659,0.0907239317893982
agglomerative,0.55,2825,999,0.5369701577646835,0.08808684349060059
agglomerative,0.55,2880,999,0.547424444022049,0.08492642641067505
agglomerative,0.55,2936,999,0.5580688082113666,0.08232486248016357
agglomerative,0.55,2991,999,0.5685230944687322,0.07948988676071167
agglomerative,0.55,3046,999,0.5789773807260977,0.07675069570541382
agglomerative,0.55,3102,999,0.5896217449154153,0.07412540912628174
agglomerative,0.55,3157,999,0.6000760311727809,0.07114189863204956
agglomerative,0.55,3212,999,0.6105303174301464,0.06834518909454346
agglomerative,0.55,3268,999,0.621174681619464,0.06537771224975586
agglomerative,0.55,3323,999,0.6316289678768295,0.06254756450653076
agglomerative,0.55,3378,999,0.642083254134195,0.0599324107170105
agglomerative,0.55,3434,999,0.6527276183235127,0.057363808155059814
agglomerative,0.55,3489,999,0.6631819045808781,0.054743826389312744
agglomerative,0.55,3545,999,0.6738262687701958,0.052416861057281494
agglomerative,0.55,3600,999,0.6842805550275614,0.050162672996520996
agglomerative,0.55,3655,999,0.6947348412849268,0.048027753829956055
agglomerative,0.55,3711,999,0.7053792054742445,0.0459674596786499
agglomerative,0.55,3766,999,0.7158334917316099,0.04371410608291626
agglomerative,0.55,3821,999,0.7262877779889755,0.041697025299072266
agglomerative,0.55,3877,999,0.7369321421782931,0.03981757164001465
agglomerative,0.55,3932,999,0.7473864284356586,0.03797805309295654
agglomerative,0.55,3988,999,0.7580307926249762,0.036354124546051025
agglomerative,0.55,4043,999,0.7684850788823417,0.03449887037277222
agglomerative,0.55,4098,999,0.7789393651397073,0.03274470567703247
agglomerative,0.55,4154,999,0.7895837293290249,0.03123605251312256
agglomerative,0.55,4209,999,0.8000380155863904,0.0298159122467041
agglomerative,0.55,4264,999,0.810492301843756,0.028199493885040283
agglomerative,0.55,4320,999,0.8211366660330736,0.02673804759979248
agglomerative,0.55,4375,999,0.8315909522904391,0.025334477424621582
agglomerative,0.55,4430,999,0.8420452385478046,0.023583829402923584
agglomerative,0.55,4486,999,0.8526896027371222,0.022075235843658447
agglomerative,0.55,4541,999,0.8631438889944877,0.020731329917907715
agglomerative,0.55,4597,999,0.8737882531838054,0.019293546676635742
agglomerative,0.55,4652,999,0.8842425394411709,0.017987489700317383
agglomerative,0.55,4707,999,0.8946968256985364,0.01670593023300171
agglomerative,0.55,4763,999,0.9053411898878541,0.015252411365509033
agglomerative,0.55,4818,999,0.9157954761452195,0.013815999031066895
agglomerative,0.55,4873,999,0.926249762402585,0.012337863445281982
agglomerative,0.55,4929,999,0.9368941265919026,0.010680198669433594
agglomerative,0.55,4984,999,0.9473484128492682,0.009021759033203125
agglomerative,0.55,5040,999,0.9579927770385859,0.007241666316986084
agglomerative,0.55,5095,999,0.9684470632959513,0.005234420299530029
agglomerative,0.55,5150,999,0.9789013495533169,0.0029491186141967773
agglomerative,0.55,5206,999,0.9895457137426344,0.0004094243049621582
agglomerative,0.55,5261,999,1.0,0.0
agglomerative,0.56,1,999,0.00019007793195210037,0.9569030404090881
agglomerative,0.56,56,999,0.01064436418931762,0.6484804749488831
agglomerative,0.56,112,999,0.02128872837863524,0.49241822957992554
agglomerative,0.56,167,999,0.03174301463600076,0.3984946608543396
agglomerative,0.56,222,999,0.04219730089336628,0.35780584812164307
agglomerative,0.56,278,999,0.0528416650826839,0.3254765272140503
agglomerative,0.56,333,999,0.06329595134004942,0.30369752645492554
agglomerative,0.56,389,999,0.07394031552936704,0.27999281883239746
agglomerative,0.56,444,999,0.08439460178673255,0.2661965489387512
agglomerative,0.56,499,999,0.09484888804409808,0.25193125009536743
agglomerative,0.56,555,999,0.1054932522334157,0.24216288328170776
agglomerative,0.56,610,999,0.11594753849078122,0.2363099455833435
agglomerative,0.56,665,999,0.12640182474814673,0.23034316301345825
agglomerative,0.56,721,999,0.13704618893746437,0.22511357069015503
agglomerative,0.56,776,999,0.14750047519482987,0.21961098909378052
agglomerative,0.56,832,999,0.1581448393841475,0.21362441778182983
agglomerative,0.56,887,999,0.16859912564151303,0.2092660665512085
agglomerative,0.56,942,999,0.17905341189887855,0.20493972301483154
agglomerative,0.56,998,999,0.18969777608819616,0.20125216245651245
agglomerative,0.56,1053,999,0.20015206234556168,0.1970980167388916
agglomerative,0.56,1108,999,0.2106063486029272,0.19177746772766113
agglomerative,0.56,1164,999,0.2212507127922448,0.18812602758407593
agglomerative,0.56,1219,999,0.23170499904961034,0.1834678053855896
agglomerative,0.56,1274,999,0.24215928530697586,0.17874938249588013
agglomerative,0.56,1330,999,0.25280364949629347,0.17489051818847656
agglomerative,0.56,1385,999,0.263257935753659,0.17136150598526
agglomerative,0.56,1441,999,0.2739022999429766,0.1675128936767578
agglomerative,0.56,1496,999,0.28435658620034215,0.16401231288909912
agglomerative,0.56,1551,999,0.29481087245770765,0.1610986590385437
agglomerative,0.56,1607,999,0.3054552366470253,0.15711742639541626
agglomerative,0.56,1662,999,0.3159095229043908,0.15383273363113403
